Name,FORCE_X,FORCE_Y,FORCE_Z,Fx_N,Fy_N,Fz_N,PROCESS_FORCE,ACT_POSITION_X,ACT_POSITION_Y,ACT_POSITION_Z,ACT_POSITION_A,ACT_POSITION_C,ACT_POSITION_MKS_X,ACT_POSITION_MKS_Y,ACT_POSITION_MKS_Z,ACT_POSITION_MKS_A,ACT_POSITION_MKS_C,ACT_OVERRIDE,SPINDLE_ROTATION_ANGLE,SPINDLE_SPEED,ACT_CURRENT_X,ACT_CURRENT_Y,ACT_CURRENT_Z,ACT_CURRENT_A,ACT_CURRENT_C,ACT_CURRENT_S,ACTIVE_TOOL_CUTTING_EDGE_NUMBER,ACTIVE_TOOL_RADIUS,ACTIVE_TOOL_NUMBER,ACTIVE_TOOL_LENGTH,ACT_ZERO_OFFSET_Z,ACT_ZERO_OFFSET_A,ACT_ZERO_OFFSET_C,ACT_ZERO_OFFSET_X,ACT_ZERO_OFFSET_Y

133674057501480000,-5,-49,13,-0.07629625,-0.747703254,0.3967405,0,20.2243576,187.373657,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.201660156,-0.155517578,1.62866211,-0.196655273,-0.250732422,0,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057501530000,28,-3,1,0.427259,-0.04577775,0.0305185,0,20.2243576,187.373459,139.1055,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.203369141,-0.1640625,1.62182617,-0.186767578,-0.243591309,0,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057501580000,-7,35,12,-0.10681475,0.53407377,0.366222,0,20.2242966,187.3734,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.210205078,-0.169189453,1.62695313,-0.18347168,-0.245178223,0.00341796875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057501630000,-13,10,17,-0.198370248,0.1525925,0.5188145,0,20.2242966,187.3734,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.210205078,-0.169189453,1.62695313,-0.18347168,-0.245178223,0.00341796875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057501680000,5,-65,14,0.07629625,-0.9918513,0.427259,0,20.2243061,187.373642,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.2084961,-0.148681641,1.62182617,-0.193359375,-0.24041748,0.0068359375,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057501730000,1,12,12,0.01525925,0.183111,0.366222,0,20.2243462,187.373672,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.21875,-0.181152344,1.62353516,-0.190063477,-0.24041748,0.00341796875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057501780000,1,43,10,0.01525925,0.6561478,0.305185,0,20.2243366,187.373322,139.105484,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.205078125,-0.152099609,1.6184082,-0.188964844,-0.246765137,0.0068359375,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057501830000,-11,22,12,-0.167851746,0.3357035,0.366222,0,20.2242966,187.373383,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.203369141,-0.155517578,1.62353516,-0.202148438,-0.2364502,0.013671875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057501880000,-4,-46,19,-0.061037,-0.7019255,0.5798515,0,20.2243061,187.373581,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.210205078,-0.177734375,1.62011719,-0.194458008,-0.24597168,0.0068359375,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057501930000,1,-20,6,0.01525925,-0.305185,0.183111,0,20.2243576,187.373535,139.105484,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.206787109,-0.160644531,1.61669922,-0.191162109,-0.2420044,0.0068359375,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057501980000,6,39,8,0.0915555,0.5951108,0.244148,0,20.2243462,187.373337,139.105484,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.210205078,-0.167480469,1.6184082,-0.199951172,-0.2420044,0.0102539063,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057502030000,-11,22,21,-0.167851746,0.3357035,0.6408885,0,20.2243061,187.373383,139.1055,9.234817E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.2084961,-0.157226563,1.62011719,-0.199951172,-0.243591309,0.0102539063,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057502080000,-4,-40,17,-0.061037,-0.61037,0.5188145,0,20.2243061,187.37355,139.105515,2.95788232E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.203369141,-0.160644531,1.635498,-0.190063477,-0.246765137,0,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057502130000,36,-13,-3,0.549333,-0.198370248,-0.0915555,0,20.2243576,187.37355,139.1055,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.227294922,-0.169189453,1.63037109,-0.193359375,-0.24597168,0,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057502180000,6,29,10,0.0915555,0.442518264,0.305185,0,20.2243462,187.373367,139.105484,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.213623047,-0.160644531,1.62695313,-0.195556641,-0.239624023,0.0068359375,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057502230000,-5,35,14,-0.07629625,0.53407377,0.427259,0,20.2243061,187.373383,139.105515,9.234817E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.210205078,-0.155517578,1.62524414,-0.181274414,-0.249145508,0.0102539063,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057502280000,28,-36,5,0.427259,-0.549333,0.1525925,0,20.2243271,187.373642,139.105515,-3.320986E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.2084961,-0.157226563,1.62695313,-0.192260742,-0.241210938,-0.0102539063,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057502330000,0,-20,8,0,-0.305185,0.244148,0,20.2243576,187.373535,139.1055,2.95594873E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.189697266,-0.1640625,1.62866211,-0.190063477,-0.242797852,0.0205078125,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057502380000,-21,26,13,-0.320444256,0.3967405,0.3967405,0,20.2243462,187.373383,139.105484,2.95691534E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.225585938,-0.177734375,1.640625,-0.196655273,-0.242797852,0.0102539063,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057502430000,-9,20,18,-0.137333244,0.305185,0.549333,0,20.2243176,187.373383,139.1055,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.211914063,-0.157226563,1.640625,-0.198852539,-0.243591309,-0.00341796875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057502480000,-6,-30,17,-0.0915555,-0.4577775,0.5188145,0,20.2243271,187.373672,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.211914063,-0.155517578,1.62695313,-0.2010498,-0.2475586,0,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057502530000,22,-9,0,0.3357035,-0.137333244,0,0,20.2243576,187.37355,139.1055,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.217041016,-0.167480469,1.62866211,-0.192260742,-0.239624023,0,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057502580000,-14,45,6,-0.2136295,0.68666625,0.183111,0,20.2243576,187.373352,139.105484,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.21875,-0.169189453,1.62524414,-0.190063477,-0.24597168,0.0068359375,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057502630000,-12,14,18,-0.183111,0.2136295,0.549333,0,20.2242966,187.37355,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.1965332,-0.160644531,1.62866211,-0.193359375,-0.243591309,0.00341796875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057502680000,18,-38,6,0.2746665,-0.5798515,0.183111,0,20.2243271,187.373688,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.205078125,-0.145263672,1.62353516,-0.194458008,-0.24597168,0,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057502730000,25,-11,-3,0.38148126,-0.167851746,-0.0915555,0,20.2243576,187.373611,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.201660156,-0.165771484,1.63208008,-0.1977539,-0.24041748,0.00341796875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057502780000,6,17,12,0.0915555,0.259407252,0.366222,0,20.2243462,187.373383,139.105484,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.210205078,-0.172607422,1.63208008,-0.191162109,-0.24597168,0.0068359375,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057502830000,19,13,4,0.289925754,0.198370248,0.122074,0,20.2242966,187.373489,139.105515,-3.32098643E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.206787109,-0.169189453,1.63208008,-0.195556641,-0.238830566,0.0068359375,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057502880000,-11,-41,10,-0.167851746,-0.625629246,0.305185,0,20.2243271,187.373688,139.105515,2.95594873E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.210205078,-0.170898438,1.62353516,-0.2043457,-0.2420044,0.0068359375,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057502930000,-11,-2,18,-0.167851746,-0.0305185,0.549333,0,20.2243576,187.373627,139.105515,2.95691534E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.199951172,-0.169189453,1.62866211,-0.1977539,-0.241210938,-0.0068359375,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057502980000,17,40,4,0.259407252,0.61037,0.122074,0,20.2243176,187.373322,139.1055,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.210205078,-0.150390625,1.62866211,-0.192260742,-0.24597168,0.0170898438,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057503030000,-19,47,14,-0.289925754,0.7171848,0.427259,0,20.2242966,187.373444,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.198242188,-0.157226563,1.62695313,-0.184570313,-0.245178223,0.013671875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057503080000,-11,-28,16,-0.167851746,-0.427259,0.488296,0,20.2242966,187.373444,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.198242188,-0.157226563,1.62695313,-0.184570313,-0.245178223,0.013671875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057503130000,-28,-15,16,-0.427259,-0.22888875,0.488296,0,20.2243176,187.373657,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.2084961,-0.165771484,1.63378906,-0.2076416,-0.2420044,0,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057503180000,-22,34,9,-0.3357035,0.5188145,0.2746665,0,20.2243576,187.373444,139.105484,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.203369141,-0.146972656,1.63037109,-0.191162109,-0.250732422,0.013671875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057503230000,-3,24,16,-0.04577775,0.366222,0.488296,0,20.2243271,187.373337,139.1055,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.215332031,-0.1640625,1.638916,-0.193359375,-0.244384766,0.0102539063,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057503280000,-12,-36,17,-0.183111,-0.549333,0.5188145,0,20.2242966,187.373428,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.206787109,-0.162353516,1.61669922,-0.198852539,-0.24041748,0,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057503330000,1,-26,16,0.01525925,-0.3967405,0.488296,0,20.2243462,187.373642,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.2084961,-0.172607422,1.62182617,-0.193359375,-0.2475586,0,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057503380000,10,14,0,0.1525925,0.2136295,0,0,20.2243576,187.373459,139.105484,-3.32098643E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.201660156,-0.1640625,1.63208008,-0.195556641,-0.243591309,0.0102539063,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057503430000,-4,34,11,-0.061037,0.5188145,0.3357035,0,20.2243366,187.373352,139.1055,-3.321953E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.210205078,-0.152099609,1.63208008,-0.188964844,-0.239624023,-0.00341796875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057503480000,-12,-29,19,-0.183111,-0.442518264,0.5798515,0,20.2243061,187.373428,139.105515,2.95594855E-05,359.999847,-1,-1,-1,0,315.271637,100,90.25454,0,-0.206787109,-0.150390625,1.637207,-0.20324707,-0.235656738,0.0068359375,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057503530000,-20,-4,18,-0.305185,-0.061037,0.549333,0,20.2243366,187.373611,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.203369141,-0.150390625,1.63208008,-0.194458008,-0.243591309,0,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057503580000,-6,24,8,-0.0915555,0.366222,0.244148,0,20.2243576,187.373474,139.1055,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.193115234,-0.172607422,1.64746094,-0.198852539,-0.2420044,0.0102539063,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057503630000,32,19,-3,0.488296,0.289925754,-0.0915555,0,20.2243366,187.373352,139.105484,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.206787109,-0.1538086,1.638916,-0.1977539,-0.246765137,-0.0068359375,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057503680000,16,-20,5,0.244148,-0.305185,0.1525925,0,20.2243176,187.373611,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.201660156,-0.177734375,1.63208008,-0.198852539,-0.241210938,0,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057503730000,-18,-18,11,-0.2746665,-0.2746665,0.3357035,0,20.2243366,187.373642,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.211914063,-0.162353516,1.63037109,-0.191162109,-0.24597168,0,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057503780000,39,18,3,0.5951108,0.2746665,0.0915555,0,20.2243576,187.373459,139.105484,9.234817E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.215332031,-0.167480469,1.635498,-0.188964844,-0.24041748,0.0205078125,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057503830000,-20,34,12,-0.305185,0.5188145,0.366222,0,20.2243271,187.373337,139.105484,2.95788232E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.206787109,-0.157226563,1.63208008,-0.193359375,-0.24041748,0.00341796875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057503880000,-28,-22,16,-0.427259,-0.3357035,0.488296,0,20.2243061,187.373627,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.215332031,-0.155517578,1.63037109,-0.202148438,-0.24041748,0,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057503930000,20,-17,5,0.305185,-0.259407252,0.1525925,0,20.2243462,187.373672,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.198242188,-0.167480469,1.63208008,-0.20324707,-0.245178223,0.0102539063,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057503980000,20,3,-3,0.305185,0.04577775,-0.0915555,0,20.2243576,187.373489,139.1055,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.2084961,-0.157226563,1.63378906,-0.196655273,-0.24597168,0.0205078125,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057504030000,-23,36,14,-0.350962758,0.549333,0.427259,0,20.2243061,187.373367,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.206787109,-0.172607422,1.63208008,-0.193359375,-0.238037109,0.00341796875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057504080000,4,-26,18,0.061037,-0.3967405,0.549333,0,20.2242966,187.3736,139.10553,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.205078125,-0.165771484,1.63208008,-0.1977539,-0.239624023,-0.00341796875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057504130000,6,-22,11,0.0915555,-0.3357035,0.3357035,0,20.2243366,187.373688,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.211914063,-0.172607422,1.63208008,-0.195556641,-0.238830566,-0.00341796875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057504180000,19,10,2,0.289925754,0.1525925,0.061037,0,20.2243671,187.37355,139.1055,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.205078125,-0.160644531,1.62353516,-0.199951172,-0.244384766,0.013671875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057504230000,11,51,1,0.167851746,0.7782217,0.0305185,0,20.2243061,187.373322,139.105515,-3.32098643E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.206787109,-0.152099609,1.63037109,-0.191162109,-0.244384766,0,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057504280000,-11,-27,14,-0.167851746,-0.411999762,0.427259,0,20.224287,187.37355,139.105515,-3.321953E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.2084961,-0.155517578,1.63378906,-0.194458008,-0.238830566,-0.0205078125,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057504330000,12,-15,1,0.183111,-0.22888875,0.0305185,0,20.2243271,187.373688,139.105515,9.23385E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.201660156,-0.160644531,1.635498,-0.1977539,-0.245178223,0,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057504380000,9,0,2,0.137333244,0,0.061037,0,20.2243462,187.373383,139.1055,2.9578825E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.215332031,-0.170898438,1.63378906,-0.194458008,-0.2364502,0.0102539063,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057504430000,-3,33,10,-0.04577775,0.503555238,0.305185,0,20.2242966,187.373352,139.1055,2.9569157E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.217041016,-0.158935547,1.63208008,-0.193359375,-0.238830566,-0.00341796875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057504480000,-43,-3,19,-0.6561478,-0.04577775,0.5798515,0,20.2242966,187.373352,139.1055,2.9569157E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.217041016,-0.158935547,1.63208008,-0.193359375,-0.238830566,-0.00341796875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057504530000,-15,-21,19,-0.22888875,-0.320444256,0.5798515,0,20.224287,187.37352,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.211914063,-0.172607422,1.637207,-0.195556641,-0.246765137,0,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057504580000,27,-4,-5,0.411999762,-0.061037,-0.1525925,0,20.2243576,187.373581,139.1055,9.234817E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.205078125,-0.155517578,1.640625,-0.192260742,-0.238037109,0,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057504630000,6,35,11,0.0915555,0.53407377,0.3357035,0,20.2243462,187.373413,139.105484,2.95788232E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.210205078,-0.160644531,1.635498,-0.190063477,-0.244384766,-0.0068359375,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057504680000,-30,-6,19,-0.4577775,-0.0915555,0.5798515,0,20.2243271,187.373352,139.105515,2.9569157E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.206787109,-0.157226563,1.635498,-0.192260742,-0.2420044,0.00341796875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057504730000,-12,-13,16,-0.183111,-0.198370248,0.488296,0,20.2243176,187.373642,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.2084961,-0.157226563,1.63378906,-0.191162109,-0.241210938,0.0068359375,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057504780000,31,4,-3,0.473036766,0.061037,-0.0915555,0,20.2243576,187.373581,139.1055,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.198242188,-0.160644531,1.640625,-0.196655273,-0.241210938,-0.00341796875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057504830000,-3,37,11,-0.04577775,0.564592242,0.3357035,0,20.2243462,187.3734,139.1055,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.205078125,-0.1640625,1.63208008,-0.191162109,-0.2420044,-0.00341796875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057504880000,-34,-6,20,-0.5188145,-0.0915555,0.61037,0,20.2243176,187.373352,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.210205078,-0.152099609,1.62866211,-0.18347168,-0.24041748,0.00341796875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057504930000,37,-20,0,0.564592242,-0.305185,0,0,20.2243176,187.373657,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.211914063,-0.165771484,1.63037109,-0.192260742,-0.245178223,0.0068359375,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057504980000,2,5,12,0.0305185,0.07629625,0.366222,0,20.2243462,187.373611,139.1055,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.210205078,-0.162353516,1.62866211,-0.192260742,-0.242797852,0.0170898438,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057505030000,51,21,6,0.7782217,0.320444256,0.183111,0,20.2243462,187.373413,139.1055,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.210205078,-0.170898438,1.63378906,-0.196655273,-0.24041748,0,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057505080000,18,-5,5,0.2746665,-0.07629625,0.1525925,0,20.2243061,187.373489,139.105515,2.95594873E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.199951172,-0.148681641,1.63378906,-0.195556641,-0.2420044,0,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057505130000,-4,-13,13,-0.061037,-0.198370248,0.3967405,0,20.2243176,187.373657,139.10553,2.95691534E-05,5.34340179E-05,-1,-1,-1,0,315.271637,100,90.25454,0,-0.194824219,-0.158935547,1.62866211,-0.2043457,-0.244384766,0,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057505180000,-50,14,9,-0.7629625,0.2136295,0.2746665,0,20.2243462,187.373611,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25317,0,-0.220458984,-0.162353516,1.63378906,-0.194458008,-0.248352051,0.00341796875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057505230000,-2,33,18,-0.0305185,0.503555238,0.549333,0,20.2243576,187.373428,139.1055,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.211914063,-0.155517578,1.644043,-0.194458008,-0.2420044,0.00341796875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057505280000,-21,-2,14,-0.320444256,-0.0305185,0.427259,0,20.2242966,187.373459,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.201660156,-0.150390625,1.640625,-0.1977539,-0.241210938,0.0068359375,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057505330000,1,-10,18,0.01525925,-0.1525925,0.549333,0,20.2243176,187.373672,139.10553,9.234817E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.215332031,-0.1640625,1.642334,-0.191162109,-0.246765137,-0.00341796875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057505380000,-15,18,18,-0.22888875,0.2746665,0.549333,0,20.2243576,187.373657,139.105515,2.95788232E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.1965332,-0.155517578,1.63208008,-0.186767578,-0.2420044,0.0102539063,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057505430000,4,39,12,0.061037,0.5951108,0.366222,0,20.2243271,187.373322,139.1055,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.203369141,-0.1640625,1.640625,-0.1977539,-0.24597168,-0.00341796875,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057505480000,-27,0,19,-0.411999762,0,0.5798515,0,20.2242966,187.3734,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.215332031,-0.157226563,1.63208008,-0.192260742,-0.241210938,0,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057505530000,8,-17,5,0.122074,-0.259407252,0.1525925,0,20.2242966,187.373627,139.105515,2.95691552E-05,359.999969,-1,-1,-1,0,315.271637,100,90.25454,0,-0.215332031,-0.165771484,1.63378906,-0.1977539,-0.241210938,0,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
